0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
DSC05300.JPG,0.002153266,0.002455713,3148.79537,8.038313679,9.719048926,0.338012021,94.52965729,2353038,69016510,2346480,0.033998821,2217109,0.032124328,970473,0.014061462
DSC05301.JPG,0.001915471,0.001874915,4254.167719,8.392069583,10.12705,0.421770251,115.6965965,4002924,71790761,181694,0.002530883,3734403,0.052017877,124249,0.00173071
DSC05302.JPG,0.00213083,0.002419951,3508.484937,8.195914949,9.910108429,0.36106194,99.71993829,2762116,68466719,1556186,0.022729087,2744266,0.040081751,632711,0.009241147
DSC05303.JPG,0.002121734,0.002071078,3534.970461,8.126859611,10.11214247,0.357938675,102.5392428,2284369,65530219,661193,0.010089895,2410787,0.036788935,380373,0.005804543
DSC05304.JPG,0.002291711,0.002996957,4433.429989,8.121566186,9.666757673,0.318509221,91.1657615,3209275,60362418,236651,0.003920502,2435260,0.040343977,117150,0.001940777
DSC05305.JPG,0.001745968,0.003354719,4704.810282,8.024005956,10.43712491,0.290698994,77.80163638,2395872,58641520,1005191,0.017141285,2703064,0.046094712,176698,0.003013189
DSC05310.JPG,0.001609589,0.002414423,5152.12607,8.376239801,9.930373661,0.381101882,100.3959125,5144316,57720707,2533600,0.043894126,3421712,0.059280494,1149495,0.019914777
DSC05313.JPG,0.001471252,0.00423642,5182.383867,8.047465554,9.773688509,0.330000891,87.71103988,2555934,65298459,1445263,0.022133187,2889526,0.04425106,359385,0.005503729
DSC05315.JPG,0.00147417,0.002236123,4666.315672,8.421654242,10.00950763,0.378971859,100.6560173,3033286,64373910,2145978,0.033336145,3496413,0.054314131,704829,0.010948985
DSC05316.JPG,0.002769751,0.003495559,3339.581655,8.022249811,9.657318734,0.256702929,68.001252,2268169,63826456,3834404,0.060075465,1759365,0.027564824,1451904,0.022747683
DSC05317.JPG,0.001327373,0.004360051,5610.145642,8.177830177,9.736885479,0.346004195,91.60949113,4332465,68286183,327552,0.004796754,4732927,0.069310171,81677,0.001196098
DSC05318.JPG,0.001381958,0.001976019,7121.901678,8.474057247,9.861908538,0.485599161,129.1098016,8734218,70027991,330258,0.004716086,8903259,0.127138575,102462,0.001463158
DSC05320.JPG,0.002083035,0.001936089,4065.897378,8.353301162,10.22535559,0.397861198,106.1749106,3610700,62969629,3134205,0.04977328,3639362,0.057795513,1421831,0.022579631
DSC05323.JPG,0.001705541,0.001771089,2432.693617,8.207274693,9.97695185,0.402032041,109.7641936,2325674,70703311,1542710,0.021819487,2728983,0.038597669,976240,0.013807557
DSC05331.JPG,0.001977555,0.002147191,3158.791004,8.086825122,9.975956543,0.386727335,107.3100409,2838416,69004880,1062667,0.015399882,2819706,0.040862414,495919,0.007186724
DSC05332.JPG,0.001897768,0.002651214,1585.251439,7.997590589,9.339158772,0.402544687,111.0514828,1410827,66349316,1898495,0.028613633,1060096,0.015977497,452956,0.006826838
DSC05335.JPG,0.001756383,0.00143445,3759.952875,8.532501049,10.46794781,0.417495473,116.4313214,3128815,67043835,1299014,0.019375592,2735009,0.04079434,437511,0.006525745
DSC05347.JPG,0.001838547,0.002783821,3812.534327,8.134914062,9.688754312,0.295540808,81.5425155,2054604,62384207,177834,0.002850625,1967059,0.031531362,31708,0.00050827
DSC05349.JPG,0.001810215,0.002058269,1929.097286,8.048388975,9.760825553,0.384271861,103.2450931,1810838,56245554,3088555,0.054911985,1702000,0.03026017,869124,0.015452315
IMG_6576.Jpeg,0.001486314,0.002109458,1802.441021,8.32496428,9.504697536,0.446299735,119.7945868,547533,44432565,189163,0.004257305,1110184,0.024985818,12238,0.000275429
IMG_6588.Jpeg,0.001610403,0.001761681,1077.15526,8.021254998,10.022837,0.447079093,119.4413974,250079,43361676,2599585,0.059951211,337330,0.00777945,27394,0.000631756
IMG_6590.Jpeg,0.001438987,0.00229843,1017.934333,7.959620607,9.459186596,0.466199306,124.8159348,229738,43324140,1157606,0.026719653,342466,0.007904739,204,4.71e-06
IMG_6593.Jpeg,0.001454733,0.001825415,1464.015785,8.048071555,9.943963374,0.448232373,118.7618245,525243,45304053,192647,0.004252313,640232,0.014131892,17837,0.000393718
IMG_6599 - Copy.Jpeg,0.001459492,0.002366678,1374.008271,7.938139486,9.732567927,0.446550505,119.1693567,369497,49999188,111018,0.002220396,489699,0.009794139,9770,0.000195403
IMG_6600 - Copy.Jpeg,0.001430037,0.001607334,1467.833428,8.193844655,10.0553342,0.480512064,128.4324394,259861,44956950,567065,0.012613511,520267,0.01157256,13930,0.000309852
IMG_6604 - Copy.Jpeg,0.001517736,0.001687185,1517.839947,8.185639981,9.933006739,0.418640007,110.958898,243929,42295806,180713,0.004272599,352633,0.008337304,6198,0.000146539
IMG_6631 - Copy.Jpeg,0.001344163,0.00264662,880.1227747,7.910456101,9.36408716,0.538266532,144.8452221,783579,49990248,4195389,0.083924149,989897,0.019801802,539001,0.010782123
IMG_6632 - Copy.Jpeg,0.001373832,0.002267293,925.4947082,7.937452786,9.686042006,0.509985622,135.8703525,529998,45842124,4127607,0.090039611,553247,0.012068529,248654,0.005424138
IMG_6634 - Copy.Jpeg,0.001527947,0.001379794,2143.282878,8.480708419,10.2584259,0.441981055,118.1357593,570457,38675991,1067976,0.02761341,1301154,0.033642422,3600,9.31e-05
IMG_6645 - Copy.Jpeg,0.001584423,0.001340274,1356.200189,8.215649838,10.17980171,0.459028561,126.6902741,94311,45463287,917978,0.020191633,189620,0.004170838,43868,0.00096491
IMG_6657 - Copy.Jpeg,0.001390763,0.001717577,1329.438047,8.172751179,9.74564249,0.48585541,128.5387624,949415,44644131,5504033,0.123286821,1696586,0.038002442,1257972,0.028177769
IMG_6662 - Copy.Jpeg,0.001520484,0.001046069,1413.287604,8.247210288,10.5266813,0.488302036,136.4336377,442061,49697153,2439925,0.049095871,1164388,0.023429672,225246,0.004532372
IMG_6663 - Copy.Jpeg,0.001540195,0.001680574,1435.207501,8.211254145,9.915030824,0.441686263,120.6766549,186654,46039731,443653,0.009636307,405495,0.008807502,15875,0.000344811
IMG_6673 - Copy.Jpeg,0.001426117,0.00159107,1637.32819,8.316771855,10.11214003,0.504351233,135.5746343,1383028,44086878,2672259,0.060613478,1851082,0.041987142,364833,0.008275319
IMG_6682 - Copy.Jpeg,0.001495323,0.000944837,2616.568278,8.605744314,10.70826002,0.460663597,121.5020722,1967231,41486598,2737841,0.065993384,2247875,0.054183161,573631,0.013826899
IMG_6700 - Copy.Jpeg,0.001347059,0.001489508,3011.464743,8.646225334,10.06086467,0.524630897,142.089627,2715612,51395427,78080,0.001519201,3787272,0.073688891,24931,0.000485082
IMG_6705 - Copy.Jpeg,0.001500291,0.001193494,1449.098595,8.268584316,10.52842953,0.490713463,133.6959909,771170,51119205,2534075,0.049571878,939944,0.018387297,418433,0.008185436
IMG_6706 - Copy.Jpeg,0.00168294,0.00167473,1412.583528,8.18515173,10.09449747,0.421845584,112.8135243,416639,48307236,896604,0.018560449,863272,0.017870449,9973,0.000206449
IMG_6716 - Copy.Jpeg,0.001408756,0.001671252,1353.774689,8.173220517,10.21757461,0.49128739,130.6635219,894839,47866533,4193755,0.087613511,1269151,0.026514371,547559,0.011439287
IMG_6719 - Copy.Jpeg,0.001392048,0.001476035,1999.697892,8.390642909,10.28854231,0.485928497,130.5590004,1135522,50136966,1430338,0.028528611,2157769,0.043037487,123981,0.002472846
IMG_6727 - Copy.Jpeg,0.001390932,0.001315594,1440.043316,8.228688281,10.2895064,0.466786107,121.8287692,1230100,45635334,6536159,0.143225839,2086696,0.045725446,1654165,0.036247461
IMG_6729 - Copy.Jpeg,0.001490045,0.001815656,1042.211395,7.996620805,10.1077044,0.462428543,123.2488289,402749,43741791,2905466,0.066423115,514064,0.011752239,39924,0.00091272
